recency,frequency,monetary,normalized_recency,normalized_frequency,normalized_monetary,fcm_cluster,k_means_cluster,Cluster_name
451,6,17681,2,5,5,3,0,Potential Loyalist
204,4,7684,3,3,3,2,0,Potential Loyalist
37,3,6246,5,2,2,3,3,Champions
380,1,2792,2,1,1,1,1,Hibernating
65,4,14291,4,3,5,3,4,Loyal Customer
463,3,9456,1,2,3,4,2,About to Sleep
701,4,10342,1,3,4,4,2,About to Sleep
43,2,4860,5,1,2,3,4,Loyal Customer
400,3,8925,2,2,3,4,2,About to Sleep
422,4,6578,2,3,2,4,2,About to Sleep
17,4,6210,5,3,2,0,3,Champions
166,3,11736,3,2,4,2,4,Loyal Customer
643,4,6997,1,3,3,4,2,About to Sleep
255,3,6462,3,2,2,4,2,About to Sleep
102,5,9452,4,4,3,3,3,Champions
316,2,9602,2,1,3,4,2,About to Sleep
71,2,5132,4,1,2,4,2,About to Sleep
362,4,9855,2,3,4,2,0,About to Sleep
65,2,4894,4,1,2,4,2,About to Sleep
284,6,18538,2,5,5,3,0,Potential Loyalist
256,3,9181,3,2,3,2,2,About to Sleep
60,3,4536,5,2,2,3,3,Champions
317,7,18186,2,5,5,3,0,Potential Loyalist
521,4,9054,1,3,3,4,2,About to Sleep
341,2,9714,2,1,4,4,2,About to Sleep
80,4,13633,4,3,5,3,4,Loyal Customer
222,4,14835,3,3,5,3,4,Loyal Customer
981,2,5416,1,1,2,1,1,Hibernating
551,2,5765,1,1,2,1,1,Hibernating
36,5,18521,5,4,5,0,3,Champions
508,2,7107,1,1,3,4,2,About to Sleep
215,6,21623,3,5,5,3,3,Champions
235,3,1521,3,2,1,4,2,About to Sleep
49,3,11787,5,2,4,0,4,Loyal Customer
5,5,11081,5,4,4,0,3,Champions
49,4,7321,5,3,3,0,3,Champions
997,1,1080,1,1,1,1,1,Hibernating
386,4,10311,2,3,4,2,0,About to Sleep
360,5,6710,2,4,2,2,0,Potential Loyalist
41,4,10764,5,3,4,0,3,Champions
149,6,11928,4,5,4,0,3,Champions
329,6,22216,2,5,5,3,0,Potential Loyalist
53,4,15092,5,3,5,0,4,Champions
98,6,13298,4,5,4,0,3,Champions
83,5,11429,4,4,4,3,3,Champions
365,3,10049,2,2,4,4,2,About to Sleep
282,1,1336,2,1,1,1,1,Hibernating
324,3,5433,2,2,2,4,2,About to Sleep
106,2,835,4,1,1,4,2,About to Sleep
87,6,15035,4,5,5,0,3,Champions
534,3,6492,1,2,2,1,1,Hibernating
29,3,2599,5,2,1,3,0,Potential Loyalist
77,2,838,4,1,1,4,2,About to Sleep
20,4,6387,5,3,2,0,3,Champions
188,2,9052,3,1,3,4,2,About to Sleep
123,4,7720,4,3,3,3,0,Potential Loyalist
229,2,6591,3,1,2,4,2,About to Sleep
389,3,5852,2,2,2,4,2,About to Sleep
250,5,9853,3,4,4,3,0,Potential Loyalist
98,3,8578,4,2,3,3,4,Loyal Customer
175,5,12400,3,4,4,3,0,Potential Loyalist
518,2,6739,1,1,3,4,2,About to Sleep
888,1,3819,1,1,1,1,1,Hibernating
94,4,11005,4,3,4,3,4,Loyal Customer
372,3,5483,2,2,2,4,2,About to Sleep
577,3,6936,1,2,3,4,2,About to Sleep
56,7,17923,5,5,5,0,3,Champions
252,5,10633,3,4,4,3,0,Potential Loyalist
630,5,20818,1,4,5,2,0,About to Sleep
920,1,4395,1,1,2,1,1,Hibernating
712,2,8490,1,1,3,4,2,About to Sleep
45,4,6880,5,3,3,0,3,Champions
380,1,1110,2,1,1,1,1,Hibernating
275,3,3156,2,2,1,1,1,Hibernating
9,4,3466,5,3,1,0,3,Potential Loyalist
864,2,4648,1,1,2,1,1,Hibernating
483,5,15227,1,4,5,2,0,About to Sleep
28,6,20460,5,5,5,0,3,Champions
12,7,11794,5,5,4,0,3,Champions
37,6,20037,5,5,5,0,3,Champions
5,6,21820,5,5,5,0,3,Champions
1075,1,694,1,1,1,1,1,Hibernating
81,5,7250,4,4,3,3,3,Champions
771,2,2325,1,1,1,1,1,Hibernating
246,3,5702,3,2,2,4,2,About to Sleep
212,3,5765,3,2,2,4,2,About to Sleep
60,3,8037,5,2,3,0,4,Loyal Customer
251,2,1916,3,1,1,1,1,Hibernating
436,2,3364,2,1,1,1,1,Hibernating
672,1,867,1,1,1,1,1,Hibernating
356,3,6310,2,2,2,4,2,About to Sleep
61,2,5066,5,1,2,3,4,Loyal Customer
89,2,3387,4,1,1,4,2,About to Sleep
221,4,4617,3,3,2,2,0,Potential Loyalist
49,6,13760,5,5,5,0,3,Champions
118,3,3706,4,2,1,2,0,Potential Loyalist
735,2,2761,1,1,1,1,1,Hibernating
399,9,11304,2,5,4,2,0,Potential Loyalist
11,6,10846,5,5,4,0,3,Champions
301,1,2455,2,1,1,1,1,Hibernating
257,3,14693,3,2,5,3,4,Loyal Customer
752,4,6785,1,3,3,4,2,About to Sleep
242,4,11994,3,3,4,3,4,Loyal Customer
765,1,1412,1,1,1,1,1,Hibernating
105,7,17615,4,5,5,0,3,Champions
262,5,8409,3,4,3,2,0,Potential Loyalist
101,4,5593,4,3,2,2,0,Potential Loyalist
173,5,11775,3,4,4,3,0,Potential Loyalist
194,1,1588,3,1,1,1,1,Hibernating
709,1,3252,1,1,1,1,1,Hibernating
148,6,14145,4,5,5,0,3,Champions
232,4,10338,3,3,4,3,4,Loyal Customer
458,5,10389,1,4,4,2,0,About to Sleep
640,3,11637,1,2,4,4,2,About to Sleep
72,6,11107,4,5,4,0,3,Champions
90,4,10832,4,3,4,3,4,Loyal Customer
43,3,6178,5,2,2,3,3,Champions
56,3,9368,5,2,3,0,4,Loyal Customer
663,1,3248,1,1,1,1,1,Hibernating
114,7,21721,4,5,5,0,3,Champions
297,4,12280,2,3,4,2,0,About to Sleep
48,3,6684,5,2,2,3,3,Champions
476,2,1509,1,1,1,1,1,Hibernating
69,4,8469,4,3,3,3,0,Potential Loyalist
99,7,19785,4,5,5,0,3,Champions
356,3,3362,2,2,1,1,1,Hibernating
383,3,2360,2,2,1,1,1,Hibernating
105,4,11554,4,3,4,3,4,Loyal Customer
237,3,11880,3,2,4,2,4,Loyal Customer
304,5,13841,2,4,5,2,0,Loyal Customer
43,7,17217,5,5,5,0,3,Champions
578,1,6165,1,1,2,1,1,Hibernating
148,4,10333,4,3,4,3,4,Loyal Customer
783,2,4572,1,1,2,1,1,Hibernating
134,2,6087,4,1,2,4,2,About to Sleep
233,1,1266,3,1,1,1,1,Hibernating
105,3,8464,4,2,3,3,4,Loyal Customer
186,2,5925,3,1,2,4,2,About to Sleep
226,6,19486,3,5,5,3,3,Champions
176,6,15827,3,5,5,3,3,Champions
41,4,12384,5,3,4,0,3,Champions
499,4,7980,1,3,3,4,2,About to Sleep
189,4,8997,3,3,3,2,0,Potential Loyalist
66,4,8749,4,3,3,3,0,Potential Loyalist
828,3,5562,1,2,2,1,1,Hibernating
125,5,8431,4,4,3,3,3,Champions
124,4,8824,4,3,3,3,0,Potential Loyalist
55,5,9719,5,4,4,0,3,Champions
705,3,7103,1,2,3,4,2,About to Sleep
116,2,2671,4,1,1,4,2,About to Sleep
452,1,2127,2,1,1,1,1,Hibernating
201,3,10913,3,2,4,2,4,Loyal Customer
269,4,6078,2,3,2,4,2,About to Sleep
74,7,13248,4,5,4,0,3,Champions
41,6,22238,5,5,5,0,3,Champions
160,3,11730,3,2,4,2,4,Loyal Customer
931,3,7087,1,2,3,4,2,About to Sleep
512,1,4473,1,1,2,1,1,Hibernating
829,4,4473,1,3,2,4,2,About to Sleep
223,6,6291,3,5,2,2,0,Potential Loyalist
196,2,1906,3,1,1,1,1,Hibernating
135,2,6996,4,1,3,2,4,Loyal Customer
468,4,5508,1,3,2,4,2,About to Sleep
124,4,14100,4,3,5,3,4,Loyal Customer
39,3,5130,5,2,2,3,3,Champions
777,1,826,1,1,1,1,1,Hibernating
210,1,806,3,1,1,1,1,Hibernating
22,10,16433,5,5,5,0,3,Champions
981,1,1233,1,1,1,1,1,Hibernating
483,2,5526,1,1,2,1,1,Hibernating
403,3,3893,2,2,1,1,1,Hibernating
47,4,5046,5,3,2,0,3,Champions
467,4,6705,1,3,2,4,2,About to Sleep
222,3,5165,3,2,2,4,2,About to Sleep
149,5,8829,4,4,3,3,3,Champions
450,3,10639,2,2,4,4,2,About to Sleep
644,3,9794,1,2,4,4,2,About to Sleep
109,4,6427,4,3,2,2,0,Potential Loyalist
532,4,8406,1,3,3,4,2,About to Sleep
100,5,10235,4,4,4,3,3,Champions
29,2,1962,5,1,1,2,0,Potential Loyalist
24,4,7011,5,3,3,0,3,Champions
80,4,11281,4,3,4,3,4,Loyal Customer
63,5,16007,5,4,5,0,3,Champions
54,6,16618,5,5,5,0,3,Champions
380,5,11005,2,4,4,2,0,Potential Loyalist
225,2,5254,3,1,2,4,2,About to Sleep
160,6,16964,3,5,5,3,3,Champions
541,2,2798,1,1,1,1,1,Hibernating
371,3,6861,2,2,3,4,2,About to Sleep
34,4,6759,5,3,3,0,3,Champions
84,8,10652,4,5,4,0,3,Champions
32,6,8708,5,5,3,0,3,Champions
296,2,1226,2,1,1,1,1,Hibernating
64,2,8917,5,1,3,3,4,Loyal Customer
58,3,3012,5,2,1,3,0,Potential Loyalist
28,7,14739,5,5,5,0,3,Champions
124,4,6030,4,3,2,2,0,Potential Loyalist
748,2,3738,1,1,1,1,1,Hibernating
54,7,21344,5,5,5,0,3,Champions
128,9,16115,4,5,5,0,3,Champions
105,4,2939,4,3,1,2,0,Potential Loyalist
111,6,18010,4,5,5,0,3,Champions
271,2,3664,2,1,1,1,1,Hibernating
139,2,4231,4,1,2,4,2,About to Sleep
142,4,3595,4,3,1,2,0,Potential Loyalist
153,4,13885,3,3,5,3,4,Loyal Customer
748,2,1773,1,1,1,1,1,Hibernating
169,3,2028,3,2,1,4,2,About to Sleep
174,4,8050,3,3,3,2,0,Potential Loyalist
108,10,30728,4,5,5,0,3,Champions
201,3,2878,3,2,1,4,2,About to Sleep
355,4,17470,2,3,5,2,4,Loyal Customer
157,6,10655,3,5,4,3,0,Potential Loyalist
144,6,17618,4,5,5,0,3,Champions
245,3,6530,3,2,2,4,2,About to Sleep
179,2,2514,3,1,1,1,1,Hibernating
148,5,9520,4,4,3,3,3,Champions
375,1,790,2,1,1,1,1,Hibernating
11,3,8097,5,2,3,0,4,Loyal Customer
90,2,4144,4,1,2,4,2,About to Sleep
154,5,9241,3,4,3,2,0,Potential Loyalist
249,5,10535,3,4,4,3,0,Potential Loyalist
65,6,13701,4,5,5,0,3,Champions
1007,2,3095,1,1,1,1,1,Hibernating
48,6,19694,5,5,5,0,3,Champions
260,1,1749,3,1,1,1,1,Hibernating
317,3,9133,2,2,3,4,2,About to Sleep
124,4,5284,4,3,2,2,0,Potential Loyalist
965,1,1296,1,1,1,1,1,Hibernating
429,2,11171,2,1,4,4,2,About to Sleep
245,6,20078,3,5,5,3,3,Champions
518,1,1480,1,1,1,1,1,Hibernating
235,5,20767,3,4,5,3,4,Loyal Customer
64,6,16096,5,5,5,0,3,Champions
507,2,2481,1,1,1,1,1,Hibernating
586,1,5375,1,1,2,1,1,Hibernating
28,2,3068,5,1,1,2,0,Potential Loyalist
124,1,129,4,1,1,4,2,About to Sleep
13,3,8083,5,2,3,0,4,Loyal Customer
179,3,10110,3,2,4,2,4,Loyal Customer
38,5,13403,5,4,4,0,3,Champions
118,2,4460,4,1,2,4,2,About to Sleep
456,1,3552,1,1,1,1,1,Hibernating
342,3,6172,2,2,2,4,2,About to Sleep
75,5,7736,4,4,3,3,3,Champions
118,4,11737,4,3,4,3,4,Loyal Customer
64,2,8961,5,1,3,3,4,Loyal Customer
391,5,13803,2,4,5,2,0,Loyal Customer
40,4,13167,5,3,4,0,3,Champions
81,6,13862,4,5,5,0,3,Champions
194,6,15992,3,5,5,3,3,Champions
30,4,8049,5,3,3,0,3,Champions
136,10,23861,4,5,5,0,3,Champions
340,9,30370,2,5,5,3,0,Potential Loyalist
143,5,10797,4,4,4,3,3,Champions
166,4,7039,3,3,3,2,0,Potential Loyalist
128,6,16219,4,5,5,0,3,Champions
33,2,755,5,1,1,2,0,Potential Loyalist
197,4,20894,3,3,5,3,4,Loyal Customer
152,4,13126,3,3,4,3,4,Loyal Customer
220,3,8226,3,2,3,2,2,About to Sleep
165,7,10160,3,5,4,3,0,Potential Loyalist
83,9,26785,4,5,5,0,3,Champions
435,2,2963,2,1,1,1,1,Hibernating
173,7,12844,3,5,4,3,0,Potential Loyalist
154,1,5285,3,1,2,4,2,About to Sleep
281,4,6415,2,3,2,4,2,About to Sleep
389,4,5378,2,3,2,4,2,About to Sleep
72,7,9417,4,5,3,0,3,Champions
55,4,10867,5,3,4,0,3,Champions
74,7,14613,4,5,5,0,3,Champions
91,5,11498,4,4,4,3,3,Champions
122,6,10581,4,5,4,0,3,Champions
123,6,9733,4,5,4,0,3,Champions
225,1,5904,3,1,2,4,2,About to Sleep
427,3,4737,2,2,2,4,2,About to Sleep
171,3,5729,3,2,2,4,2,About to Sleep
216,4,4618,3,3,2,2,0,Potential Loyalist
731,2,6656,1,1,2,1,1,Hibernating
34,6,6054,5,5,2,0,3,Champions
486,3,6637,1,2,2,1,1,Hibernating
465,1,2888,1,1,1,1,1,Hibernating
649,2,4624,1,1,2,1,1,Hibernating
50,1,2028,5,1,1,2,0,Potential Loyalist
20,4,12477,5,3,4,0,3,Champions
46,3,3870,5,2,1,3,0,Potential Loyalist
222,2,3556,3,1,1,1,1,Hibernating
94,3,2787,4,2,1,2,0,Potential Loyalist
669,3,7639,1,2,3,4,2,About to Sleep
538,1,3280,1,1,1,1,1,Hibernating
130,8,12205,4,5,4,0,3,Champions
264,3,5730,3,2,2,4,2,About to Sleep
79,8,20051,4,5,5,0,3,Champions
155,4,10074,3,3,4,3,4,Loyal Customer
162,5,6611,3,4,2,2,0,Potential Loyalist
291,7,16171,2,5,5,3,0,Potential Loyalist
26,8,24986,5,5,5,0,3,Champions
954,2,6124,1,1,2,1,1,Hibernating
2,2,7342,5,1,3,3,4,Loyal Customer
124,4,7917,4,3,3,3,0,Potential Loyalist
568,4,11878,1,3,4,4,2,About to Sleep
128,3,11759,4,2,4,3,4,Loyal Customer
575,1,516,1,1,1,1,1,Hibernating
105,4,7571,4,3,3,3,0,Potential Loyalist
153,4,12028,3,3,4,3,4,Loyal Customer
207,3,8547,3,2,3,2,2,About to Sleep
161,6,9096,3,5,3,2,0,Potential Loyalist
560,4,10719,1,3,4,4,2,About to Sleep
61,6,14131,5,5,5,0,3,Champions
31,7,19336,5,5,5,0,3,Champions
349,2,2035,2,1,1,1,1,Hibernating
75,4,9939,4,3,4,3,4,Loyal Customer
446,1,637,2,1,1,1,1,Hibernating
184,3,2315,3,2,1,4,2,About to Sleep
28,7,14961,5,5,5,0,3,Champions
503,2,944,1,1,1,1,1,Hibernating
503,5,14364,1,4,5,2,0,About to Sleep
69,5,11546,4,4,4,3,3,Champions
284,4,10096,2,3,4,2,0,About to Sleep
41,6,6992,5,5,3,0,3,Champions
20,8,20397,5,5,5,0,3,Champions
640,3,5652,1,2,2,1,1,Hibernating
147,10,25468,4,5,5,0,3,Champions
75,4,13566,4,3,5,3,4,Loyal Customer
436,4,4616,2,3,2,4,2,About to Sleep
393,3,10919,2,2,4,4,2,About to Sleep
371,6,19167,2,5,5,3,0,Potential Loyalist
80,9,22810,4,5,5,0,3,Champions
120,7,19866,4,5,5,0,3,Champions
5,5,8603,5,4,3,0,3,Champions
396,3,5402,2,2,2,4,2,About to Sleep
60,7,16572,5,5,5,0,3,Champions
168,3,13385,3,2,4,2,4,Loyal Customer
24,2,2374,5,1,1,2,0,Potential Loyalist
267,3,2634,3,2,1,4,2,About to Sleep
106,5,6240,4,4,2,3,0,Potential Loyalist
1111,1,188,1,1,1,1,1,Hibernating
162,7,17620,3,5,5,3,3,Champions
499,3,7072,1,2,3,4,2,About to Sleep
165,3,5275,3,2,2,4,2,About to Sleep
268,4,8257,3,3,3,2,0,Potential Loyalist
293,3,7939,2,2,3,4,2,About to Sleep
183,7,23746,3,5,5,3,3,Champions
101,5,22137,4,4,5,3,3,Champions
28,3,3240,5,2,1,3,0,Potential Loyalist
590,3,10368,1,2,4,4,2,About to Sleep
364,2,1597,2,1,1,1,1,Hibernating
96,4,8027,4,3,3,3,0,Potential Loyalist
23,5,15098,5,4,5,0,3,Champions
394,5,8686,2,4,3,2,0,Potential Loyalist
451,1,555,2,1,1,1,1,Hibernating
61,8,14683,5,5,5,0,3,Champions
9,3,5541,5,2,2,3,3,Champions
417,2,7150,2,1,3,4,2,About to Sleep
174,4,7360,3,3,3,2,0,Potential Loyalist
342,3,3730,2,2,1,1,1,Hibernating
131,3,6837,4,2,3,3,4,Loyal Customer
440,6,15642,2,5,5,3,0,Potential Loyalist
303,2,4167,2,1,2,4,2,Hibernating
146,2,7156,4,1,3,2,4,Loyal Customer
24,1,6750,5,1,3,3,4,Loyal Customer
692,1,1652,1,1,1,1,1,Hibernating
84,5,15399,4,4,5,3,3,Champions
428,3,2851,2,2,1,1,1,Hibernating
58,3,10460,5,2,4,0,4,Loyal Customer
74,3,6042,4,2,2,2,0,Potential Loyalist
848,3,2328,1,2,1,1,1,Hibernating
109,6,9432,4,5,3,0,3,Champions
109,3,12996,4,2,4,3,4,Loyal Customer
425,4,11658,2,3,4,2,0,About to Sleep
179,2,4444,3,1,2,4,2,About to Sleep
269,5,12064,2,4,4,2,0,Potential Loyalist
426,2,9114,2,1,3,4,2,About to Sleep
733,2,4288,1,1,2,1,1,Hibernating
17,3,4392,5,2,2,3,3,Champions
258,2,1885,3,1,1,1,1,Hibernating
50,5,12940,5,4,4,0,3,Champions
531,6,15511,1,5,5,2,0,Potential Loyalist
218,4,11321,3,3,4,3,4,Loyal Customer
151,1,2036,3,1,1,1,1,Hibernating
767,1,3060,1,1,1,1,1,Hibernating
19,5,11201,5,4,4,0,3,Champions
449,2,6205,2,1,2,4,2,Hibernating
433,4,8951,2,3,3,2,0,About to Sleep
189,1,4110,3,1,2,4,2,About to Sleep
127,5,10678,4,4,4,3,3,Champions
73,6,8123,4,5,3,0,3,Champions
285,3,4300,2,2,2,4,2,About to Sleep
228,3,3465,3,2,1,4,2,About to Sleep
79,6,13677,4,5,5,0,3,Champions
809,2,1834,1,1,1,1,1,Hibernating
543,4,5086,1,3,2,4,2,About to Sleep
512,4,9248,1,3,3,4,2,About to Sleep
96,4,10459,4,3,4,3,4,Loyal Customer
414,4,5233,2,3,2,4,2,About to Sleep
383,6,27586,2,5,5,3,0,Potential Loyalist
364,4,10446,2,3,4,2,0,About to Sleep
394,7,13554,2,5,5,3,0,Potential Loyalist
98,5,18685,4,4,5,3,3,Champions
331,5,15328,2,4,5,2,0,Loyal Customer
192,4,4952,3,3,2,2,0,Potential Loyalist
238,6,8534,3,5,3,2,0,Potential Loyalist
351,6,23438,2,5,5,3,0,Potential Loyalist
184,8,20773,3,5,5,3,3,Champions
749,4,10064,1,3,4,4,2,About to Sleep
1100,1,716,1,1,1,1,1,Hibernating
112,3,11955,4,2,4,3,4,Loyal Customer
272,7,8118,2,5,3,2,0,Potential Loyalist
409,3,7976,2,2,3,4,2,About to Sleep
422,3,8785,2,2,3,4,2,About to Sleep
25,2,4761,5,1,2,3,4,Loyal Customer
27,4,10551,5,3,4,0,3,Champions
254,3,4974,3,2,2,4,2,About to Sleep
198,3,4780,3,2,2,4,2,About to Sleep
39,4,3204,5,3,1,0,3,Potential Loyalist
312,5,15127,2,4,5,2,0,Loyal Customer
216,4,9615,3,3,3,2,0,Potential Loyalist
125,5,8160,4,4,3,3,3,Champions
151,6,12624,3,5,4,3,0,Potential Loyalist
564,3,8225,1,2,3,4,2,About to Sleep
87,3,8935,4,2,3,3,4,Loyal Customer
60,5,10721,5,4,4,0,3,Champions
15,6,11899,5,5,4,0,3,Champions
728,3,11384,1,2,4,4,2,About to Sleep
19,5,12232,5,4,4,0,3,Champions
350,5,6712,2,4,3,2,0,Potential Loyalist
132,4,5900,4,3,2,2,0,Potential Loyalist
59,4,6898,5,3,3,0,3,Champions
455,3,8400,2,2,3,4,2,About to Sleep
267,2,3266,3,1,1,1,1,Hibernating
415,3,4560,2,2,2,4,2,About to Sleep
61,4,6440,5,3,2,0,3,Champions
502,2,3307,1,1,1,1,1,Hibernating
404,5,13467,2,4,4,2,0,Potential Loyalist
234,5,14073,3,4,5,3,4,Loyal Customer
247,2,7947,3,1,3,4,2,About to Sleep
242,3,10994,3,2,4,2,4,Loyal Customer
267,5,13883,3,4,5,3,4,Loyal Customer
187,2,4083,3,1,2,4,2,About to Sleep
779,1,336,1,1,1,1,1,Hibernating
309,4,7018,2,3,3,2,0,About to Sleep
710,3,2332,1,2,1,1,1,Hibernating
278,5,12388,2,4,4,2,0,Potential Loyalist
102,2,2197,4,1,1,4,2,About to Sleep
41,3,11134,5,2,4,0,4,Loyal Customer
87,6,16076,4,5,5,0,3,Champions
160,6,18666,3,5,5,3,3,Champions
1116,1,1805,1,1,1,1,1,Hibernating
742,1,2122,1,1,1,1,1,Hibernating
221,6,20011,3,5,5,3,3,Champions
42,2,4955,5,1,2,3,4,Loyal Customer
388,3,9634,2,2,4,4,2,About to Sleep
176,2,2489,3,1,1,1,1,Hibernating
797,1,990,1,1,1,1,1,Hibernating
52,4,10659,5,3,4,0,3,Champions
397,2,5364,2,1,2,4,2,Hibernating
463,7,10564,1,5,4,2,0,Potential Loyalist
60,6,5580,5,5,2,0,3,Champions
102,3,2778,4,2,1,2,0,Potential Loyalist
878,3,4057,1,2,2,1,1,Hibernating
93,3,3734,4,2,1,2,0,Potential Loyalist
105,6,12594,4,5,4,0,3,Champions
582,3,8601,1,2,3,4,2,About to Sleep
729,3,3751,1,2,1,1,1,Hibernating
232,3,12080,3,2,4,2,4,Loyal Customer
285,2,4266,2,1,2,4,2,Hibernating
128,3,7801,4,2,3,3,4,Loyal Customer
423,3,11398,2,2,4,4,2,About to Sleep
978,2,3591,1,1,1,1,1,Hibernating
119,3,9548,4,2,3,3,4,Loyal Customer
289,6,13175,2,5,4,2,0,Potential Loyalist
315,4,6651,2,3,2,4,2,About to Sleep
84,11,26484,4,5,5,0,3,Champions
52,7,14270,5,5,5,0,3,Champions
47,4,9680,5,3,4,0,3,Champions
260,2,2022,3,1,1,1,1,Hibernating
707,1,5120,1,1,2,1,1,Hibernating
337,4,5748,2,3,2,4,2,About to Sleep
417,6,19752,2,5,5,3,0,Potential Loyalist
29,6,13639,5,5,5,0,3,Champions
65,3,1960,4,2,1,2,0,Potential Loyalist
1007,1,4497,1,1,2,1,1,Hibernating
151,5,17215,3,4,5,3,4,Loyal Customer
63,6,7674,5,5,3,0,3,Champions
325,3,3805,2,2,1,1,1,Hibernating
313,3,4223,2,2,2,4,2,About to Sleep
130,4,6419,4,3,2,2,0,Potential Loyalist
108,4,11229,4,3,4,3,4,Loyal Customer
475,4,13343,1,3,4,4,2,About to Sleep
215,7,8207,3,5,3,2,0,Potential Loyalist
201,3,6515,3,2,2,4,2,About to Sleep
99,8,17978,4,5,5,0,3,Champions
5,4,13622,5,3,5,0,4,Champions
690,1,2886,1,1,1,1,1,Hibernating
43,2,6021,5,1,2,3,4,Loyal Customer
501,4,14718,1,3,5,4,2,About to Sleep
0,1,948,5,1,1,2,0,Potential Loyalist
337,2,2166,2,1,1,1,1,Hibernating
453,2,6611,2,1,2,4,2,Hibernating
14,7,12456,5,5,4,0,3,Champions
16,3,3308,5,2,1,3,0,Potential Loyalist
389,7,9225,2,5,3,2,0,Potential Loyalist
52,5,14170,5,4,5,0,3,Champions
222,9,28359,3,5,5,3,3,Champions
239,4,5896,3,3,2,2,0,Potential Loyalist
250,2,6272,3,1,2,4,2,About to Sleep
329,8,15013,2,5,5,3,0,Potential Loyalist
583,3,2876,1,2,1,1,1,Hibernating
778,2,3315,1,1,1,1,1,Hibernating
112,2,4380,4,1,2,4,2,About to Sleep
82,6,12890,4,5,4,0,3,Champions
604,2,2298,1,1,1,1,1,Hibernating
89,6,14128,4,5,5,0,3,Champions
680,3,6903,1,2,3,4,2,About to Sleep
74,7,18122,4,5,5,0,3,Champions
39,4,4378,5,3,2,0,3,Champions
14,8,23015,5,5,5,0,3,Champions
370,5,14071,2,4,5,2,0,Loyal Customer
86,3,13768,4,2,5,3,4,Loyal Customer
354,3,7752,2,2,3,4,2,About to Sleep
192,6,19068,3,5,5,3,3,Champions
64,4,6890,5,3,3,0,3,Champions
581,3,13720,1,2,5,4,2,About to Sleep
143,4,13566,4,3,5,3,4,Loyal Customer
251,2,2469,3,1,1,1,1,Hibernating
498,6,19499,1,5,5,2,0,Potential Loyalist
587,2,7723,1,1,3,4,2,About to Sleep
116,4,9711,4,3,4,3,4,Loyal Customer
219,2,9755,3,1,4,4,4,Loyal Customer
27,6,11914,5,5,4,0,3,Champions
488,1,4164,1,1,2,1,1,Hibernating
160,5,11330,3,4,4,3,0,Potential Loyalist
71,4,9709,4,3,4,3,4,Loyal Customer
321,3,4942,2,2,2,4,2,About to Sleep
195,4,3971,3,3,2,2,0,Potential Loyalist
728,2,3832,1,1,1,1,1,Hibernating
56,7,11918,5,5,4,0,3,Champions
63,5,13518,5,4,4,0,3,Champions
365,1,2601,2,1,1,1,1,Hibernating
707,4,9404,1,3,3,4,2,About to Sleep
15,2,3366,5,1,1,2,0,Potential Loyalist
195,2,7357,3,1,3,4,2,About to Sleep
348,3,5975,2,2,2,4,2,About to Sleep
117,5,11044,4,4,4,3,3,Champions
118,5,10887,4,4,4,3,3,Champions
524,3,5032,1,2,2,1,1,Hibernating
106,1,1374,4,1,1,4,2,About to Sleep
54,1,1800,5,1,1,2,0,Potential Loyalist
250,3,2430,3,2,1,4,2,About to Sleep
57,5,10785,5,4,4,0,3,Champions
817,1,5015,1,1,2,1,1,Hibernating
42,6,13627,5,5,5,0,3,Champions
417,5,6696,2,4,2,2,0,Potential Loyalist
217,2,7591,3,1,3,4,2,About to Sleep
13,5,17969,5,4,5,0,3,Champions
941,3,3691,1,2,1,1,1,Hibernating
107,4,7950,4,3,3,3,0,Potential Loyalist
227,6,17534,3,5,5,3,3,Champions
106,2,11291,4,1,4,3,4,Loyal Customer
592,5,16333,1,4,5,2,0,About to Sleep
86,5,10865,4,4,4,3,3,Champions
171,5,11288,3,4,4,3,0,Potential Loyalist
154,3,5898,3,2,2,4,2,About to Sleep
45,6,17599,5,5,5,0,3,Champions
351,3,4796,2,2,2,4,2,About to Sleep
149,2,7012,4,1,3,2,4,Loyal Customer
142,5,4129,4,4,2,3,0,Potential Loyalist
215,1,654,3,1,1,1,1,Hibernating
43,3,6040,5,2,2,3,3,Champions
473,7,25643,1,5,5,2,0,Potential Loyalist
487,5,17955,1,4,5,2,0,About to Sleep
77,1,642,4,1,1,4,2,About to Sleep
40,5,9134,5,4,3,0,3,Champions
371,5,8456,2,4,3,2,0,Potential Loyalist
741,1,3915,1,1,2,1,1,Hibernating
254,7,13734,3,5,5,3,3,Champions
364,5,10870,2,4,4,2,0,Potential Loyalist
124,5,10715,4,4,4,3,3,Champions
796,1,1554,1,1,1,1,1,Hibernating
29,5,9231,5,4,3,0,3,Champions
495,2,2565,1,1,1,1,1,Hibernating
322,3,8143,2,2,3,4,2,About to Sleep
446,5,17170,2,4,5,2,0,Loyal Customer
218,3,13956,3,2,5,3,4,Loyal Customer
284,4,13513,2,3,4,2,0,About to Sleep
433,2,3707,2,1,1,1,1,Hibernating
31,6,10205,5,5,4,0,3,Champions
388,3,4710,2,2,2,4,2,About to Sleep
208,6,10251,3,5,4,3,0,Potential Loyalist
44,5,17954,5,4,5,0,3,Champions
90,4,14145,4,3,5,3,4,Loyal Customer
54,3,9646,5,2,4,0,4,Loyal Customer
342,6,14211,2,5,5,3,0,Potential Loyalist
